Date,Location,Hotel_Size,Occupancy_Rate,Has_Pool,Has_Spa,Has_Garden,Water_Saving_Measures,Season,Average_Length_of_Stay,Water_Usage
2021-08-18,Countryside,Small,70.3942941806841,True,True,True,Rainwater Harvesting,Winter,10.248994576717934,8506.4386853543
2021-08-18,Suburb,,7.82398924342762,False,False,,None,Fall,9.628277867169965,7289.453626349322
2021-08-18,City,Extra-large,55.6307470614679,True,,False,Rainwater Harvesting,Spring,1.1762780055456488,12699.073658096022
2021-08-18,Countryside,Large,27.61240784481376,False,True,True,None,Winter,11.188057986395686,9175.012357097043
2021-08-18,Countryside,Large,61.72662871336426,True,True,False,None,Spring,7.492735053838577,3580.039022032524
2021-08-18,Suburb,Medium,64.81401228647609,True,True,False,Rainwater Harvesting,Fall,12.370309891887867,6639.286634736118
2021-08-18,City,,91.06037017747185,True,False,True,None,Summer,13.130422789121615,10479.863386508485
2021-08-19,City,Small,41.03783753889599,True,False,True,Rainwater Harvesting,Summer,5.797066607126087,14791.816166047236
2021-08-19,City,Extra-large,53.75906601353175,False,,True,Rainwater Harvesting,Winter,12.77105780916165,9378.319041242967
2021-08-19,Countryside,Small,26.821512276050928,False,False,,Low-Flow Faucets,Spring,9.574384612660621,3319.0002465302277
2021-08-19,Suburb,Medium,28.65570241451274,True,False,True,Low-Flow Faucets,Spring,6.565281713453155,751.2190839046976
2021-08-19,,Large,4.603378156136251,False,True,False,None,Winter,1.6600577638733065,4901.809727220889
2021-08-19,Countryside,Extra-large,28.60689422985063,True,,,Rainwater Harvesting,Fall,10.647982142362395,6703.918530709132
2021-08-19,City,Extra-large,6.3828689590657905,False,False,False,Low-Flow Faucets,Summer,12.61172258373113,9529.537704559561
2021-08-19,Countryside,Large,96.39157905858296,False,False,True,Low-Flow Faucets,Summer,8.569986178624568,3323.307764515399
2021-08-19,Suburb,Medium,62.42632353761045,True,True,True,Rainwater Harvesting,Summer,6.237223157460387,1715.9371373589433
2021-08-20,Suburb,,17.314856118629407,True,True,False,Greywater Recycling,Winter,6.869067957511608,3743.20456793054
2021-08-20,Countryside,Small,11.676635982033511,True,True,True,None,Winter,10.204885876273341,8249.203646622178
2021-08-20,Countryside,Extra-large,37.01226204775434,False,True,False,Greywater Recycling,Summer,3.577486484561388,2388.5162269928974
2021-08-20,Countryside,Large,30.764732461884137,True,,False,Low-Flow Faucets,Summer,3.6572492082132455,2725.550279746662
2021-08-20,City,Medium,27.9254780914453,True,False,False,Rainwater Harvesting,Spring,5.5114555453706915,13493.569504060468
2021-08-20,City,Small,46.81960449310212,True,False,True,Greywater Recycling,Summer,1.3875872834445986,1795.956813876801
2021-08-20,Countryside,Medium,91.28738429764634,True,False,False,Low-Flow Faucets,Fall,9.696230433517556,10635.328027093401
2021-08-20,City,Medium,56.80502544030297,True,False,True,None,Fall,6.827117730652459,857.9393555482973
2021-08-20,Suburb,Small,52.12315045866192,True,True,,Greywater Recycling,Winter,12.618300987613127,9011.377530662177
2021-08-21,City,Small,80.6548435161058,False,True,False,Greywater Recycling,Summer,9.411375830421978,12460.887321887914
2021-08-21,Countryside,Medium,0.40246115968891605,True,,True,Greywater Recycling,Fall,10.16123838411455,8248.207442379233
2021-08-21,City,Large,19.738566915523347,False,True,True,Low-Flow Faucets,Spring,9.734175852084823,4203.920689527563
2021-08-21,Countryside,Extra-large,49.61859343888361,False,False,False,Greywater Recycling,Winter,6.432909292467509,794.5571301156969
2021-08-21,,Small,70.53090605220666,False,False,True,Rainwater Harvesting,Summer,13.125306535087793,644.4614599271083
2021-08-21,City,Medium,48.502819493963834,False,False,False,Greywater Recycling,Fall,12.886715565357774,12407.916669074528
2021-08-21,City,Medium,16.371598130087715,False,,False,Rainwater Harvesting,Winter,7.272700883188399,9604.704302999198
2021-08-21,Suburb,Large,92.99828176615765,False,True,True,Rainwater Harvesting,Summer,11.131389190607644,7098.283675127612
2021-08-21,Countryside,Extra-large,32.866513110544524,True,False,False,None,Fall,13.806333484466204,7840.323859761622
2021-08-22,City,Large,78.8215681394504,True,False,True,Rainwater Harvesting,Spring,5.306073606368915,8195.48701798812
2021-08-22,Suburb,Extra-large,89.14133345976127,True,,True,Low-Flow Faucets,Spring,9.123094839815895,5698.625741178479
2021-08-22,City,Large,34.64493776886665,True,,True,Rainwater Harvesting,Summer,8.404206671853569,12541.539178370933
2021-08-22,Countryside,Large,84.53117813301047,,True,False,Rainwater Harvesting,Spring,8.030055180213925,14907.814504097492
2021-08-22,Suburb,Medium,71.07736831667975,,True,True,Greywater Recycling,Summer,13.130615707993138,7914.616943331676
2021-08-22,Countryside,Extra-large,90.4280836662006,True,False,False,Rainwater Harvesting,Winter,2.645779147903059,7655.919468350895
2021-08-22,,,25.131070172297765,False,True,False,None,Spring,7.712967265889187,13936.888911424223
2021-08-22,City,Large,93.12776061382758,False,True,True,None,Summer,1.3361086478847168,10104.425113690228
2021-08-22,Countryside,Extra-large,6.530647666993028,False,False,True,Rainwater Harvesting,Spring,5.00536067007451,9759.541563424013
2021-08-23,City,Small,79.36712853056488,False,False,False,Low-Flow Faucets,Summer,9.775844377971877,1396.1804523721048
2021-08-23,Countryside,,43.566502070163274,True,False,False,Rainwater Harvesting,Fall,11.145317397427924,7598.093016227603
2021-08-23,Countryside,Small,17.788996685296066,False,False,True,Low-Flow Faucets,Winter,12.105432520232997,9221.515060797994
2021-08-23,Countryside,Medium,7.940295510267958,False,False,,Rainwater Harvesting,Spring,1.9959894977411503,12365.076009092438
2021-08-23,City,Small,38.95475138989381,False,False,False,None,Fall,3.3993497683279945,11135.321228181607
2021-08-23,City,,38.9323921726521,True,,,Greywater Recycling,Fall,6.219526191367325,14861.503073837404
2021-08-23,Suburb,Extra-large,22.99573843069854,,True,,None,Spring,5.955833705892555,1635.4273166236517
2021-08-23,Suburb,,21.551539835284284,False,True,False,,Winter,4.301126694369726,8429.68823367469
2021-08-23,City,Extra-large,39.9514298046816,False,True,False,Greywater Recycling,Spring,13.17697090500612,2109.548957266854
2021-08-23,Suburb,Medium,41.01138832051573,True,,True,None,Summer,7.940951245950687,12155.517726856657
2021-08-24,City,,44.236479916319226,True,True,,Greywater Recycling,Spring,9.541288239425132,8838.79809095132
2021-08-24,Suburb,,86.8759386727768,False,False,False,Low-Flow Faucets,Spring,10.745558403371867,4472.989620376322
2021-08-24,Countryside,Large,61.125450642275744,True,True,False,Rainwater Harvesting,Fall,8.070493182731663,6883.968223769797
2021-08-24,Suburb,Small,2.043316607152501,True,,True,Greywater Recycling,Fall,11.837351384689168,14001.27680108061
2021-08-24,City,Large,51.90992417621837,True,,False,Greywater Recycling,Summer,13.8029295063155,11803.515944913192
2021-08-24,Suburb,,76.24512959857546,True,False,True,None,Spring,6.0949511149069835,8211.137756139462
2021-08-24,City,Extra-large,5.641430664451718,True,True,False,Greywater Recycling,Summer,9.367896075107627,12115.435635200889
2021-08-24,,Extra-large,42.26078792741066,True,True,True,Low-Flow Faucets,Winter,5.12094627079118,943.7571251066165
2021-08-24,City,,45.121014325756704,False,True,False,Low-Flow Faucets,Summer,1.897031245160333,13507.264745139788
2021-08-25,Countryside,Extra-large,95.40204523357757,False,True,False,Rainwater Harvesting,Fall,1.3519428394161241,11403.724404829316
2021-08-25,,Extra-large,47.56839537829604,False,True,True,Rainwater Harvesting,Winter,4.023445330882408,12049.532252151434
2021-08-25,Countryside,Large,74.99002626622023,False,True,True,Low-Flow Faucets,Fall,3.110102578010446,8277.594236259461
2021-08-25,Countryside,Medium,30.290204520905284,False,True,True,Greywater Recycling,Spring,10.389413531104704,10576.469121538763
2021-08-25,Countryside,Large,77.93066511884315,True,False,False,Rainwater Harvesting,Summer,7.023676919455473,9807.55739375575
2021-08-25,,Large,32.26623664973406,True,False,True,Greywater Recycling,,8.02127866987737,12290.25757830202
2021-08-25,Countryside,Extra-large,43.00235873450098,True,False,True,Rainwater Harvesting,Winter,2.0632210176037784,10716.665458477566
2021-08-25,Suburb,Medium,47.948227781169784,False,,False,Rainwater Harvesting,Winter,1.2522867664905897,7790.277162085474
2021-08-25,Countryside,Small,92.63629694180113,False,True,True,Greywater Recycling,Winter,6.6566953428053885,1733.4179507966453
2021-08-26,Suburb,Small,5.345354780486755,True,True,False,Low-Flow Faucets,Fall,4.323931297771114,14913.824467474436
2021-08-26,Countryside,Large,19.686715101080722,False,True,True,,Winter,9.085587461786037,5606.841919097549
2021-08-26,Suburb,Large,70.57427461975038,,,True,Greywater Recycling,Fall,7.651462301719675,11526.16493517234
2021-08-26,City,Medium,57.75776598819687,True,True,False,Low-Flow Faucets,Fall,11.769494236704402,9361.597125422732
2021-08-26,City,Small,25.153139041497585,False,,False,Greywater Recycling,Fall,11.901021835043123,14677.650021248233
2021-08-26,City,Medium,28.92008874910048,True,True,True,Low-Flow Faucets,Spring,7.982713808447604,14475.64797922707
2021-08-26,City,Small,36.73094856086799,False,False,True,Greywater Recycling,Spring,12.788553444371662,6800.539482983103
2021-08-26,City,Medium,45.034694933032846,False,True,True,Rainwater Harvesting,Spring,13.126940667073104,12856.991244497613
2021-08-26,Suburb,Medium,81.8027323252778,False,False,True,Greywater Recycling,Summer,4.176730740410131,2245.486892351627
2021-08-27,City,Medium,1.3815476471962573,False,,True,Rainwater Harvesting,Fall,13.707449312888578,3565.7063809821043
2021-08-27,Countryside,Medium,89.80197412134784,False,,True,None,Winter,13.817059649237379,8813.272390296788
2021-08-27,City,Medium,41.302711163152814,True,False,False,Low-Flow Faucets,Spring,1.844544150868161,3574.1260649999094
2021-08-27,City,Extra-large,23.049751756641314,True,True,True,Greywater Recycling,Summer,1.030750332721234,2224.2558276005366
2021-08-27,Countryside,Medium,50.84126995273452,False,False,False,Greywater Recycling,Fall,1.761781908741136,3441.9201894068187
2021-08-27,Suburb,Small,65.96700426995783,True,False,False,Rainwater Harvesting,Fall,5.545600861755442,5319.585927187854
2021-08-27,City,Small,4.475221919360351,True,True,True,None,Winter,11.504661514414998,14746.913130840461
2021-08-27,Countryside,Medium,71.57773516660826,True,False,False,Low-Flow Faucets,Winter,7.55930793892622,1774.8994136207386
2021-08-27,Countryside,Small,76.07611875838624,True,True,False,None,Winter,4.85148099554654,1738.645867997751
2021-08-28,Suburb,Small,16.61822843234193,True,True,True,Low-Flow Faucets,Spring,1.7150621858526756,1135.7210680905057
2021-08-28,Suburb,Large,16.78814283769029,False,False,True,Low-Flow Faucets,,6.145996254099399,3969.884370871623
2021-08-28,,Large,20.378455454087685,True,True,False,Low-Flow Faucets,Winter,1.47011919407647,2120.508771026488
2021-08-28,Countryside,Large,79.66287120673037,False,True,False,Greywater Recycling,Winter,3.2454067780776263,1140.0218265086892
2021-08-28,Suburb,Extra-large,27.200305593118912,False,True,False,Greywater Recycling,Summer,12.42340685779838,6953.857255798895
2021-08-28,Countryside,Small,79.59358380543546,False,False,False,Rainwater Harvesting,,10.901132744090221,12166.916642781236
2021-08-28,City,,54.0523858938849,True,False,False,Rainwater Harvesting,Spring,13.944287388443097,1943.9096062592946
2021-08-28,Suburb,Small,76.71713301718087,False,True,True,Greywater Recycling,Winter,12.627494875509871,2034.949496861162
2021-08-28,City,Large,55.36730416796109,True,,True,Low-Flow Faucets,Fall,12.124325747932808,12265.632330340746
2021-08-29,Countryside,Small,33.576889921179074,False,True,True,Greywater Recycling,Spring,3.2716756579890327,5249.449642215411
2021-08-29,Suburb,Extra-large,91.07141426580581,True,False,True,Low-Flow Faucets,Winter,9.428225559375889,7753.29490032232
2021-08-29,Countryside,Large,71.52956618574642,False,True,True,Low-Flow Faucets,Winter,8.80694757844197,11823.377014362808
2021-08-29,City,Small,48.405480251567155,True,False,False,Greywater Recycling,Fall,12.932820566332095,6427.797164588652
2021-08-29,City,Large,63.74284763752694,True,False,False,None,Fall,11.153241202671417,787.1286340639627
2021-08-29,Suburb,Small,61.5843355868993,True,False,False,Low-Flow Faucets,Spring,11.07156273125797,6534.308011855557
2021-08-29,Countryside,Extra-large,35.81162165042701,False,False,False,Greywater Recycling,Summer,5.221592543269288,13354.02489752619
2021-08-29,Suburb,Large,42.377174677952176,True,False,False,Low-Flow Faucets,Spring,2.61739007933648,2275.8625752871003
2021-08-29,City,Small,31.825677763312065,False,True,True,None,Fall,5.797723447513278,10304.929646094433
2021-08-30,Countryside,Medium,99.9518131415453,,False,False,Rainwater Harvesting,Summer,3.7096188189029533,7710.269367235541
2021-08-30,City,Small,58.006445398438935,True,True,True,Greywater Recycling,Spring,10.460105686925134,8213.254215653007
2021-08-30,,Large,9.205532109746228,,False,True,Low-Flow Faucets,Summer,6.9711224902660645,12535.757021925592
2021-08-30,City,Medium,51.91071837016356,True,False,True,None,Summer,4.019479796632275,11894.880127821732
2021-08-30,Countryside,Large,4.996196467183989,False,True,,Rainwater Harvesting,Fall,9.553793034286468,14781.882535075947
2021-08-30,City,,28.865204831296587,,False,False,Low-Flow Faucets,Spring,1.8982524543427401,2938.764962013111
2021-08-30,,Medium,44.59611159761832,,,False,Greywater Recycling,Fall,12.931861218559883,4179.090015283112
2021-08-30,Suburb,,53.42704866019119,False,True,,Rainwater Harvesting,Fall,8.518069836963404,11326.44456228423
2021-08-30,City,Large,97.61813997282547,False,False,False,Rainwater Harvesting,Summer,6.992851971171252,12668.55168201705
2021-08-30,Suburb,Small,98.2221723804152,True,False,False,Low-Flow Faucets,Fall,4.238375974059034,12419.037150618478
2021-08-31,City,Medium,9.806936990635439,True,True,True,Low-Flow Faucets,Fall,8.122618825367615,7120.361826341034
2021-08-31,City,Large,53.813267276288926,True,False,True,None,Fall,4.733185221999015,2065.885212202117
2021-08-31,,Medium,81.7109395192114,True,True,False,Greywater Recycling,,6.1288594511770755,5819.383849864271
2021-08-31,Suburb,Small,23.771282025275475,False,,True,Rainwater Harvesting,Winter,12.551091522262626,4566.306509912198
2021-08-31,Countryside,Small,75.05630985884716,True,False,False,None,Spring,3.523858296108019,7906.510643306831
2021-08-31,Countryside,Extra-large,87.86190557049794,,,True,None,Summer,5.524438049676194,2884.817568108759
2021-08-31,Countryside,Large,66.24873960354586,False,True,False,Rainwater Harvesting,Fall,9.525949781605888,9766.888693570152
2021-08-31,City,Large,32.77033488451189,False,True,,Low-Flow Faucets,Fall,10.422083088158164,14497.983907634969
2021-08-31,City,Small,92.31323193405726,False,True,False,Low-Flow Faucets,Summer,2.4939263585430025,11162.778222845996
2021-09-01,Countryside,Extra-large,88.35200936741688,False,False,True,Greywater Recycling,,13.171084794040889,14770.608826128733
2021-09-01,,,71.58253187940376,True,,True,Greywater Recycling,Spring,1.3519498154031542,10818.470909551423
2021-09-01,City,Small,36.36681134371731,False,False,True,,Summer,1.8696736275338954,11252.616119449554
2021-09-01,City,Small,79.18963623947994,True,False,True,Low-Flow Faucets,Summer,10.90727229081092,8211.735431289013
2021-09-01,Suburb,Extra-large,31.61089815021412,True,False,False,None,Spring,11.029174214110371,14246.315299116643
2021-09-01,,Extra-large,25.29528513335707,True,,True,Low-Flow Faucets,Summer,9.659164679069796,5714.021367315586
2021-09-01,City,Large,51.501338691128105,False,False,True,Rainwater Harvesting,Fall,7.781555380386048,11580.158720660045
2021-09-01,Suburb,,99.71352250012508,True,False,True,None,Summer,4.752284845836138,523.1443550947819
2021-09-01,Countryside,Large,80.4321941434121,True,False,False,Greywater Recycling,,11.919785101518746,12232.661000704065
2021-09-02,City,Small,72.97927321183238,True,False,False,Greywater Recycling,Fall,10.083815527096942,4766.544754893198
2021-09-02,City,Large,45.201274669397726,True,False,False,Rainwater Harvesting,Fall,13.584659863892556,1717.5293121773807
2021-09-02,Countryside,Large,31.195000918581606,False,False,True,,Winter,6.906115155579377,10992.327354419045
2021-09-02,,,85.59007631505159,False,True,True,Low-Flow Faucets,Summer,7.116860705722268,8071.981683453375
2021-09-02,City,Small,56.773277998101925,,False,False,Rainwater Harvesting,Fall,11.288052041141853,4653.03610022285
2021-09-02,Suburb,Large,81.3254951121899,True,False,False,Rainwater Harvesting,Summer,13.90963434203346,11434.583226559482
2021-09-02,Suburb,Extra-large,48.77537095709786,True,False,True,Low-Flow Faucets,Summer,12.65328434844502,6673.8185560156535
2021-09-02,Suburb,Medium,75.39574940121003,True,False,,Rainwater Harvesting,Summer,4.867222558764139,9927.300462386489
2021-09-02,Countryside,Medium,86.77410586716948,,True,False,Low-Flow Faucets,Spring,13.397026743032907,14970.758263505477
2021-09-03,Suburb,Extra-large,39.139002646999955,True,False,True,None,Winter,3.5735898816083753,557.8830088637898
2021-09-03,Suburb,Medium,1.3569569904015921,True,False,True,Rainwater Harvesting,Fall,6.478796534469273,12795.347572569004
2021-09-03,Suburb,Large,25.492656602090904,True,True,False,Greywater Recycling,Winter,12.530218981231014,8601.49020883714
2021-09-03,Suburb,Extra-large,91.49150410844089,True,,,None,Winter,5.074795304256226,5897.364728509932
2021-09-03,Suburb,Small,68.7542260552291,True,False,True,None,,5.579031102437826,14294.045689689512
2021-09-03,Countryside,,73.72187164369404,False,False,True,None,Spring,13.931957924669826,14115.706244776902
2021-09-03,City,Large,32.52886142654214,False,True,False,Greywater Recycling,Fall,6.863263586180803,1377.88326069571
2021-09-03,Countryside,Medium,70.12729846749951,True,False,False,Low-Flow Faucets,,13.316901522903494,10593.769066660341
2021-09-03,Countryside,Medium,64.62821454094252,False,False,False,Rainwater Harvesting,Winter,4.562403648312415,9243.681877400806
2021-09-04,City,,17.837366347702897,True,True,False,Greywater Recycling,Summer,7.510746840230416,10327.584760931573
2021-09-04,Suburb,Small,96.86907774306445,False,True,True,Rainwater Harvesting,Spring,5.9756611468421745,14252.097941937172
2021-09-04,Suburb,Medium,35.402559334774,False,True,False,,Fall,8.33429321384359,14861.346980033053
2021-09-04,City,Medium,32.928697384004224,False,True,False,None,Fall,12.6792943239359,4055.8828320659236
2021-09-04,Suburb,Medium,36.9161544230198,True,True,,None,Summer,13.88142645669197,4759.802484804707
2021-09-04,City,Medium,9.171961532076933,False,False,,Rainwater Harvesting,Winter,7.513859641313622,11154.797709290018
2021-09-04,City,,62.49635170932159,,True,False,None,Fall,3.2754186874971207,10683.194398554075
2021-09-04,Countryside,Extra-large,23.86242437463968,False,False,False,Greywater Recycling,Summer,1.6561972166514267,2613.5168610115443
2021-09-04,City,Medium,80.33127563841809,True,False,False,Rainwater Harvesting,Summer,3.073822537834955,14249.949718881358
2021-09-05,Countryside,Medium,39.415618013394585,False,True,False,Rainwater Harvesting,Spring,10.703970839229342,12186.075552215105
2021-09-05,Suburb,Large,45.8558482290652,False,True,True,None,Fall,8.726105815171348,5305.820566854526
2021-09-05,Countryside,Small,64.64220541155589,True,,False,Greywater Recycling,Fall,10.734245422777807,8916.511151788458
2021-09-05,Suburb,Extra-large,76.18711339537391,True,,,Low-Flow Faucets,Winter,13.401649425345276,10996.184583784743
2021-09-05,City,Extra-large,23.111530484811173,False,True,False,Low-Flow Faucets,Fall,10.188729847687522,13295.52956234119
2021-09-05,Countryside,Extra-large,96.62943297181461,False,False,False,None,Winter,11.108147466706631,14844.54425879803
2021-09-05,City,Medium,62.232154596668124,,,True,Low-Flow Faucets,Fall,6.552880267973906,10749.633437760089
2021-09-05,Suburb,Medium,0.5638623500387574,True,,False,Greywater Recycling,Spring,7.647191484215735,8986.822673155413
2021-09-05,,Small,41.562220992355115,False,True,True,Greywater Recycling,Spring,11.702733623688006,14372.8737420653
2021-09-06,City,Medium,43.681782063075424,True,False,True,None,Fall,9.307857876589242,7980.959373806381
2021-09-06,Suburb,Medium,80.9164975974397,,False,True,Greywater Recycling,Winter,7.961488959334813,3805.50828400454
2021-09-06,Countryside,,30.513977412050387,True,True,True,Low-Flow Faucets,Winter,3.8755805784832154,1869.4235987638567
2021-09-06,Countryside,Extra-large,33.122651629496346,True,False,,Rainwater Harvesting,Fall,8.836827665832136,2800.13000480988
2021-09-06,Countryside,,7.049409285256791,True,False,False,Low-Flow Faucets,Summer,4.7845294202945094,9084.054311045507
2021-09-06,City,Extra-large,28.354602452581478,False,False,True,Low-Flow Faucets,Summer,8.672891591723936,10249.01101990141
2021-09-06,Countryside,Small,71.696170148585,True,True,False,None,Winter,7.030566732545155,11722.381823178566
2021-09-06,City,Large,63.47569195598196,False,True,True,None,Spring,2.3223943226060504,4888.868712140046
2021-09-06,Countryside,Small,8.139408800789404,False,True,False,Low-Flow Faucets,Summer,12.14289121387566,5872.104764993592
2021-09-07,,Medium,11.469389211478298,True,,False,Rainwater Harvesting,Spring,8.557109113268,12053.310673251653
2021-09-07,Countryside,Large,37.6925963925108,True,True,False,Rainwater Harvesting,Spring,12.73832267883358,2612.694350062094
2021-09-07,Countryside,Large,74.37577621410098,True,True,True,Greywater Recycling,Spring,13.05094042547036,12982.18986217512
2021-09-07,City,Large,83.29182781286299,True,True,False,,Fall,7.728531921809125,4596.420405389588
2021-09-07,Countryside,Small,1.4624043010017407,False,True,,Greywater Recycling,Winter,9.8146630077717,7170.961004654892
2021-09-07,Countryside,Small,32.90105773074007,False,False,True,Greywater Recycling,Summer,12.639991530127928,3792.1229540160016
2021-09-07,City,Small,42.4261863628575,True,False,True,Rainwater Harvesting,Fall,9.842013552146748,2600.6339656290265
2021-09-07,Countryside,Small,91.11328107904566,False,,,Low-Flow Faucets,Fall,4.171169388268517,11455.423960186512
2021-09-07,City,Small,50.140655770944285,True,False,,Rainwater Harvesting,Summer,4.360225657790334,12010.68535997843
2021-09-07,Countryside,Large,26.970076524568377,False,True,False,Greywater Recycling,Fall,6.445488939502171,5214.09589432441
2021-09-08,Countryside,Extra-large,39.00470651638448,,True,True,Rainwater Harvesting,Spring,1.489780229161659,13573.791892758663
2021-09-08,Countryside,Medium,43.64344414947472,True,False,,Low-Flow Faucets,Spring,5.822760988554038,10341.688298320747
2021-09-08,City,Large,66.99958735292785,False,False,True,Rainwater Harvesting,Spring,2.8662730760336625,8092.420280928382
2021-09-08,Suburb,Small,4.108778296742521,False,False,True,Greywater Recycling,Summer,11.752842151723788,12804.816680784234
2021-09-08,Suburb,,38.94516630243503,True,False,True,Rainwater Harvesting,Summer,11.168860962008095,13227.066362841982
2021-09-08,,Medium,64.65546369144514,False,True,False,Greywater Recycling,Summer,3.276575988360869,9191.812282489404
2021-09-08,Suburb,Extra-large,28.332231536439746,False,False,True,Low-Flow Faucets,Summer,4.700730306527699,8971.901298874149
2021-09-08,Suburb,,59.17510066641542,True,True,True,Rainwater Harvesting,Winter,8.409319282137865,10427.946968128288
2021-09-08,Countryside,Extra-large,35.72789301040441,False,True,False,None,Spring,4.241911472324636,8753.370214069088
2021-09-09,Suburb,Small,75.87208675067755,False,True,True,Greywater Recycling,Summer,1.7220841705506786,8897.912985501416
2021-09-09,Countryside,Large,6.059769646249347,,False,False,Low-Flow Faucets,,10.949409934202459,9174.066132463122
2021-09-09,Countryside,Small,91.79619807013563,False,True,True,Rainwater Harvesting,Spring,2.184611708072132,5169.562685308842
2021-09-09,Countryside,Small,17.161254794897562,True,True,True,,Winter,9.811038070611657,11428.724673032593
2021-09-09,Suburb,Small,15.854708674934914,False,True,,Rainwater Harvesting,Spring,2.9480997524453545,5694.066636868826
2021-09-09,Suburb,,84.06429447732125,False,True,False,Greywater Recycling,Fall,1.099805442637344,9891.228168434925
2021-09-09,City,,86.92829230238887,False,,,Greywater Recycling,Spring,8.31247964819177,11033.807069958666
2021-09-09,City,Small,9.297331344580028,False,False,False,Rainwater Harvesting,Summer,4.700765346164873,8575.05725803141
2021-09-09,City,Large,90.87189280149103,,False,,Low-Flow Faucets,,2.690955321609761,3876.7421705177167
2021-09-10,City,,27.329786672897626,True,False,False,Rainwater Harvesting,Fall,9.904651481921146,8889.278411187759
2021-09-10,Countryside,Medium,61.86216854080555,True,,,,Spring,9.37379061269332,12348.608372255312
2021-09-10,Countryside,Medium,6.859349040789575,False,False,False,Low-Flow Faucets,Winter,6.347966899511607,1663.209952754196
2021-09-10,Suburb,Medium,38.0661101128201,False,True,False,Greywater Recycling,Fall,2.151756071626525,10047.539500567344
2021-09-10,Countryside,Extra-large,45.072460910453785,False,False,True,None,Winter,7.055984657060319,2070.921105211595
2021-09-10,,Medium,59.98265693563105,True,False,,None,Spring,2.3541650027877865,9891.662560976689
2021-09-10,Countryside,Extra-large,52.52719714144657,True,False,True,Rainwater Harvesting,Spring,13.926398272602352,4544.098640384896
2021-09-10,Countryside,Medium,46.149296149159255,True,False,,Greywater Recycling,Fall,4.0512965450023595,13415.497820113293
2021-09-10,Suburb,Medium,95.96402117655879,False,False,True,None,Winter,1.0403471943288816,6239.648889200937
2021-09-11,Suburb,Medium,18.502277698775917,True,False,False,,Winter,3.8603734314842963,6079.230843116083
2021-09-11,City,Small,15.799423064666819,False,True,True,Low-Flow Faucets,Summer,9.055332591441484,12876.558243771948
2021-09-11,Suburb,Medium,71.34190609006717,,,True,Low-Flow Faucets,Summer,13.693812049597154,14465.534794902664
2021-09-11,,Small,7.455188487023213,True,True,True,,Summer,7.830535259961411,916.8025840972754
2021-09-11,Countryside,Extra-large,48.28914559942768,True,,True,None,Winter,6.7859191453463925,7615.362654054133
2021-09-11,City,Medium,48.405311915220715,True,False,False,Low-Flow Faucets,Winter,13.89932137892345,8707.660037569658
2021-09-11,Suburb,Extra-large,31.002533095909136,True,False,False,,Summer,3.144609938107458,13931.257934771193
2021-09-11,Countryside,,93.04437416801977,True,True,True,Low-Flow Faucets,Summer,3.571074262774275,9116.737835800574
2021-09-11,City,Extra-large,28.254343509601142,False,True,False,Low-Flow Faucets,Fall,5.949071002176724,8872.735088953186
2021-09-12,Suburb,,28.844195223824652,False,False,True,Greywater Recycling,Summer,10.717529062963216,11223.593137618263
2021-09-12,Countryside,Large,23.429996422372113,True,True,,Greywater Recycling,Fall,4.932696892769872,11970.007247382531
2021-09-12,Suburb,Small,14.578803522056305,False,True,False,Low-Flow Faucets,Spring,7.108929310294747,7294.943560887423
2021-09-12,City,,36.40110553484528,,True,True,None,Winter,13.211513603451646,2835.663748596057
2021-09-12,Suburb,Extra-large,68.08872600004301,True,True,False,Rainwater Harvesting,Fall,12.346279353935172,12907.50626870833
2021-09-12,Countryside,Extra-large,74.21628627707558,False,True,False,Rainwater Harvesting,Winter,13.311317227901405,2892.3036413931286
2021-09-12,Suburb,Large,81.3418916430681,True,False,False,Greywater Recycling,Fall,3.1685997191566098,14709.783328437004
2021-09-12,City,Large,19.75438885315586,True,,,Low-Flow Faucets,Summer,7.2678435905253105,5760.83437006653
2021-09-12,Suburb,Small,3.563268823972976,False,False,True,Greywater Recycling,Fall,10.270384846202584,14296.64114919552
2021-09-13,Suburb,Large,97.46858584883918,True,False,True,Rainwater Harvesting,Spring,10.527641049381106,10674.965847958822
2021-09-13,Suburb,Small,1.4332519286428536,True,False,False,Greywater Recycling,Summer,8.151100004561599,13045.27128941118
2021-09-13,Countryside,Medium,96.06788379580586,True,True,False,Low-Flow Faucets,Summer,11.669842830322333,14167.261195087938
2021-09-13,City,Large,82.88144187117999,,True,False,Low-Flow Faucets,Summer,1.5553319113941515,10207.215477565482
2021-09-13,Countryside,Medium,91.20747610251365,True,True,True,Low-Flow Faucets,Spring,3.5598285506507765,11814.751467150374
2021-09-13,City,Small,38.7185712611146,False,True,True,None,Summer,5.263341801093324,3445.1490493440974
2021-09-13,Suburb,Extra-large,19.72019988510333,False,True,False,None,Winter,10.475766432566672,6038.874970176382
2021-09-13,City,Extra-large,60.646368517556496,True,False,True,None,Summer,12.722511850594017,6308.150172125112
2021-09-13,Suburb,Large,74.12511707164869,True,False,False,None,Winter,7.875191315217686,2976.6815767121834
2021-09-14,Suburb,Large,13.086106632466056,True,,True,Greywater Recycling,Fall,10.206199900729084,8628.156235032664
2021-09-14,Suburb,,79.7621514684534,True,True,True,Low-Flow Faucets,Fall,8.727328477679386,11314.40145787171
